colour	x	y	showSelectedlegendcolour	fill
#F8766D	40	850	BachDeg+	#F8766D
#E76BF3	40	600	Vocational	#E76BF3
#00BF7D	31	390	OthPostSec	#00BF7D
#E76BF3	38	670	Vocational	#E76BF3
#E76BF3	66	1010	Vocational	#E76BF3
#F8766D	32	620	BachDeg+	#F8766D
#A3A500	57	750	NoQual	#A3A500
#E76BF3	37	1150	Vocational	#E76BF3
#00BF7D	36	370	OthPostSec	#00BF7D
#00BF7D	40	650	OthPostSec	#00BF7D
#A3A500	26	260	NoQual	#A3A500
#00B0F6	46	480	School	#00B0F6
#E76BF3	45	1080	Vocational	#E76BF3
#E76BF3	24	690	Vocational	#E76BF3
#E76BF3	45	1060	Vocational	#E76BF3
#E76BF3	40	710	Vocational	#E76BF3
#E76BF3	32	500	Vocational	#E76BF3
#A3A500	63	920	NoQual	#A3A500
#E76BF3	40	1350	Vocational	#E76BF3
#E76BF3	20	440	Vocational	#E76BF3
#00B0F6	61	1350	School	#00B0F6
#E76BF3	38	760	Vocational	#E76BF3
#E76BF3	40	1970	Vocational	#E76BF3
#00B0F6	50	1570	School	#00B0F6
#00BF7D	40	590	OthPostSec	#00BF7D
#A3A500	55	950	NoQual	#A3A500
#E76BF3	55	510	Vocational	#E76BF3
#00B0F6	40	420	School	#00B0F6
#E76BF3	55	610	Vocational	#E76BF3
#E76BF3	70	1840	Vocational	#E76BF3
#00B0F6	38	420	School	#00B0F6
#E76BF3	60	1010	Vocational	#E76BF3
#E76BF3	66	1010	Vocational	#E76BF3
#E76BF3	23	640	Vocational	#E76BF3
#F8766D	45	2260	BachDeg+	#F8766D
#E76BF3	40	1160	Vocational	#E76BF3
#E76BF3	40	720	Vocational	#E76BF3
#00BF7D	50	850	OthPostSec	#00BF7D
#00B0F6	26	550	School	#00B0F6
#E76BF3	40	860	Vocational	#E76BF3
#F8766D	39	1250	BachDeg+	#F8766D
#F8766D	40	800	BachDeg+	#F8766D
#E76BF3	81	1660	Vocational	#E76BF3
#E76BF3	80	1640	Vocational	#E76BF3
#A3A500	53	580	NoQual	#A3A500
#00B0F6	45	700	School	#00B0F6
#A3A500	34	780	NoQual	#A3A500
#E76BF3	26	900	Vocational	#E76BF3
#A3A500	43	1020	NoQual	#A3A500
#00B0F6	74	1460	School	#00B0F6
#E76BF3	37	1150	Vocational	#E76BF3
#A3A500	40	800	NoQual	#A3A500
#E76BF3	45	800	Vocational	#E76BF3
#A3A500	70	720	NoQual	#A3A500
#E76BF3	42	530	Vocational	#E76BF3
#A3A500	45	1100	NoQual	#A3A500
#E76BF3	45	1080	Vocational	#E76BF3
#E76BF3	46	1370	Vocational	#E76BF3
#F8766D	97	1960	BachDeg+	#F8766D
#F8766D	10	300	BachDeg+	#F8766D
#F8766D	30	650	BachDeg+	#F8766D
#E76BF3	40	1330	Vocational	#E76BF3
#00B0F6	23	520	School	#00B0F6
#A3A500	43	590	NoQual	#A3A500
#F8766D	43	1260	BachDeg+	#F8766D
#F8766D	62	1160	BachDeg+	#F8766D
#00B0F6	32	380	School	#00B0F6
#E76BF3	38	900	Vocational	#E76BF3
#00B0F6	111	2870	School	#00B0F6
#A3A500	60	600	NoQual	#A3A500
#F8766D	50	3820	BachDeg+	#F8766D
#00B0F6	48	1020	School	#00B0F6
#E76BF3	48	540	Vocational	#E76BF3
#E76BF3	73	1970	Vocational	#E76BF3
#E76BF3	97	1820	Vocational	#E76BF3
#A3A500	30	320	NoQual	#A3A500
#E76BF3	40	1270	Vocational	#E76BF3
#F8766D	50	1580	BachDeg+	#F8766D
#E76BF3	40	1180	Vocational	#E76BF3
#A3A500	51	740	NoQual	#A3A500
#00B0F6	35	540	School	#00B0F6
#00B0F6	50	730	School	#00B0F6
#E76BF3	45	970	Vocational	#E76BF3
#E76BF3	40	1190	Vocational	#E76BF3
#E76BF3	38	1160	Vocational	#E76BF3
#A3A500	40	430	NoQual	#A3A500
#A3A500	51	880	NoQual	#A3A500
#E76BF3	40	620	Vocational	#E76BF3
#00BF7D	43	910	OthPostSec	#00BF7D
#F8766D	42	990	BachDeg+	#F8766D
#00BF7D	51	870	OthPostSec	#00BF7D
#E76BF3	50	690	Vocational	#E76BF3
#A3A500	53	900	NoQual	#A3A500
#00B0F6	40	1090	School	#00B0F6
#E76BF3	66	1440	Vocational	#E76BF3
#E76BF3	42	560	Vocational	#E76BF3
#F8766D	40	2120	BachDeg+	#F8766D
#A3A500	24	420	NoQual	#A3A500
#E76BF3	40	840	Vocational	#E76BF3
#E76BF3	45	950	Vocational	#E76BF3
#A3A500	42	1130	NoQual	#A3A500
#00BF7D	27	530	OthPostSec	#00BF7D
#E76BF3	34	500	Vocational	#E76BF3
#E76BF3	50	1520	Vocational	#E76BF3
#E76BF3	40	810	Vocational	#E76BF3
#E76BF3	51	900	Vocational	#E76BF3
#A3A500	40	560	NoQual	#A3A500
#00BF7D	36	930	OthPostSec	#00BF7D
#E76BF3	60	700	Vocational	#E76BF3
#E76BF3	42	730	Vocational	#E76BF3
#F8766D	43	1260	BachDeg+	#F8766D
#00B0F6	21	390	School	#00B0F6
#00B0F6	50	840	School	#00B0F6
#A3A500	36	960	NoQual	#A3A500
#A3A500	40	460	NoQual	#A3A500
#00B0F6	39	680	School	#00B0F6
#E76BF3	40	1780	Vocational	#E76BF3
#00BF7D	23	490	OthPostSec	#00BF7D
#A3A500	8	60	NoQual	#A3A500
#E76BF3	45	1360	Vocational	#E76BF3
#A3A500	63	660	NoQual	#A3A500
#E76BF3	53	950	Vocational	#E76BF3
#A3A500	45	820	NoQual	#A3A500
#E76BF3	41	1210	Vocational	#E76BF3
#00B0F6	40	530	School	#00B0F6
#00BF7D	27	520	OthPostSec	#00BF7D
#F8766D	75	1150	BachDeg+	#F8766D
#F8766D	25	590	BachDeg+	#F8766D
#F8766D	12	690	BachDeg+	#F8766D
#00B0F6	50	590	School	#00B0F6
#E76BF3	49	1030	Vocational	#E76BF3
#E76BF3	50	1640	Vocational	#E76BF3
#E76BF3	42	720	Vocational	#E76BF3
#E76BF3	40	890	Vocational	#E76BF3
#00B0F6	52	1080	School	#00B0F6
#E76BF3	35	780	Vocational	#E76BF3
#E76BF3	50	1110	Vocational	#E76BF3
#A3A500	40	640	NoQual	#A3A500
#E76BF3	69	760	Vocational	#E76BF3
#A3A500	81	1150	NoQual	#A3A500
#00B0F6	40	440	School	#00B0F6
#E76BF3	40	740	Vocational	#E76BF3
#E76BF3	58	650	Vocational	#E76BF3
#F8766D	48	2390	BachDeg+	#F8766D
#E76BF3	49	690	Vocational	#E76BF3
#E76BF3	47	960	Vocational	#E76BF3
#A3A500	40	750	NoQual	#A3A500
#A3A500	45	690	NoQual	#A3A500
#E76BF3	40	580	Vocational	#E76BF3
#00B0F6	59	840	School	#00B0F6
#00B0F6	40	350	School	#00B0F6
#E76BF3	40	530	Vocational	#E76BF3
#E76BF3	79	540	Vocational	#E76BF3
#A3A500	42	580	NoQual	#A3A500
#E76BF3	52	640	Vocational	#E76BF3
#E76BF3	40	690	Vocational	#E76BF3
#E76BF3	40	810	Vocational	#E76BF3
#E76BF3	43	790	Vocational	#E76BF3
#E76BF3	38	840	Vocational	#E76BF3
#E76BF3	29	380	Vocational	#E76BF3
#E76BF3	42	510	Vocational	#E76BF3
#F8766D	40	620	BachDeg+	#F8766D
#E76BF3	40	770	Vocational	#E76BF3
#F8766D	16	400	BachDeg+	#F8766D
#F8766D	57	1860	BachDeg+	#F8766D
#00B0F6	40	1420	School	#00B0F6
#A3A500	25	460	NoQual	#A3A500
#E76BF3	12	490	Vocational	#E76BF3
#F8766D	103	3300	BachDeg+	#F8766D
#F8766D	60	1070	BachDeg+	#F8766D
#00B0F6	68	670	School	#00B0F6
#F8766D	32	1330	BachDeg+	#F8766D
#E76BF3	22	700	Vocational	#E76BF3
#E76BF3	40	970	Vocational	#E76BF3
#F8766D	35	1050	BachDeg+	#F8766D
#E76BF3	41	1270	Vocational	#E76BF3
#A3A500	50	800	NoQual	#A3A500
#F8766D	9	130	BachDeg+	#F8766D
#F8766D	52	160	BachDeg+	#F8766D
#F8766D	28	700	BachDeg+	#F8766D
#00B0F6	28	810	School	#00B0F6
#F8766D	40	660	BachDeg+	#F8766D
#00B0F6	64	850	School	#00B0F6
#00B0F6	41	690	School	#00B0F6
#E76BF3	40	1450	Vocational	#E76BF3
#00B0F6	48	180	School	#00B0F6
#E76BF3	47	490	Vocational	#E76BF3
#00B0F6	42	600	School	#00B0F6
#E76BF3	54	580	Vocational	#E76BF3
#E76BF3	18	660	Vocational	#E76BF3
#A3A500	49	590	NoQual	#A3A500
#E76BF3	40	620	Vocational	#E76BF3
#E76BF3	40	790	Vocational	#E76BF3
#A3A500	44	430	NoQual	#A3A500
#E76BF3	72	940	Vocational	#E76BF3
#E76BF3	23	1960	Vocational	#E76BF3
#E76BF3	40	570	Vocational	#E76BF3
#E76BF3	40	1040	Vocational	#E76BF3
#E76BF3	50	910	Vocational	#E76BF3
#F8766D	45	1170	BachDeg+	#F8766D
#A3A500	42	690	NoQual	#A3A500
#A3A500	84	720	NoQual	#A3A500
#E76BF3	40	790	Vocational	#E76BF3
#00BF7D	61	2040	OthPostSec	#00BF7D
#E76BF3	40	900	Vocational	#E76BF3
#E76BF3	66	710	Vocational	#E76BF3
#00B0F6	56	780	School	#00B0F6
#00B0F6	40	480	School	#00B0F6
#A3A500	40	530	NoQual	#A3A500
#00B0F6	47	540	School	#00B0F6
#00B0F6	25	240	School	#00B0F6
#00B0F6	40	950	School	#00B0F6
#F8766D	41	1570	BachDeg+	#F8766D
#E76BF3	40	520	Vocational	#E76BF3
#E76BF3	60	710	Vocational	#E76BF3
#E76BF3	68	990	Vocational	#E76BF3
#E76BF3	44	480	Vocational	#E76BF3
#00BF7D	35	1320	OthPostSec	#00BF7D
#F8766D	106	1840	BachDeg+	#F8766D
#F8766D	41	730	BachDeg+	#F8766D
#E76BF3	39	2300	Vocational	#E76BF3
#00B0F6	29	470	School	#00B0F6
#E76BF3	40	510	Vocational	#E76BF3
#00BF7D	22	550	OthPostSec	#00BF7D
#E76BF3	40	540	Vocational	#E76BF3
#00BF7D	53	1190	OthPostSec	#00BF7D
#E76BF3	40	500	Vocational	#E76BF3
#00BF7D	44	1160	OthPostSec	#00BF7D
#F8766D	39	1000	BachDeg+	#F8766D
#00B0F6	45	700	School	#00B0F6
#00B0F6	27	280	School	#00B0F6
#A3A500	90	770	NoQual	#A3A500
#E76BF3	35	470	Vocational	#E76BF3
#E76BF3	40	1020	Vocational	#E76BF3
#F8766D	66	3230	BachDeg+	#F8766D
#E76BF3	44	870	Vocational	#E76BF3
#E76BF3	17	210	Vocational	#E76BF3
#E76BF3	42	750	Vocational	#E76BF3
#E76BF3	83	1120	Vocational	#E76BF3
#F8766D	21	650	BachDeg+	#F8766D
#E76BF3	55	1070	Vocational	#E76BF3
#E76BF3	40	730	Vocational	#E76BF3
#E76BF3	45	870	Vocational	#E76BF3
#E76BF3	40	1520	Vocational	#E76BF3
#00B0F6	36	1200	School	#00B0F6
#A3A500	40	370	NoQual	#A3A500
#E76BF3	35	460	Vocational	#E76BF3
#00B0F6	73	1620	School	#00B0F6
#E76BF3	43	1040	Vocational	#E76BF3
#00B0F6	55	730	School	#00B0F6
#00B0F6	54	1470	School	#00B0F6
#F8766D	38	1600	BachDeg+	#F8766D
#00B0F6	24	240	School	#00B0F6
#E76BF3	25	360	Vocational	#E76BF3
#00B0F6	40	440	School	#00B0F6
#E76BF3	52	760	Vocational	#E76BF3
#E76BF3	24	850	Vocational	#E76BF3
#00BF7D	17	390	OthPostSec	#00BF7D
#A3A500	48	840	NoQual	#A3A500
#E76BF3	38	740	Vocational	#E76BF3
#E76BF3	50	350	Vocational	#E76BF3
#E76BF3	40	1010	Vocational	#E76BF3
#E76BF3	38	760	Vocational	#E76BF3
#E76BF3	42	770	Vocational	#E76BF3
#A3A500	48	760	NoQual	#A3A500
#E76BF3	48	570	Vocational	#E76BF3
#F8766D	57	1700	BachDeg+	#F8766D
#00BF7D	33	510	OthPostSec	#00BF7D
#A3A500	26	200	NoQual	#A3A500
#E76BF3	37	770	Vocational	#E76BF3
#F8766D	50	750	BachDeg+	#F8766D
#E76BF3	17	440	Vocational	#E76BF3
#E76BF3	46	760	Vocational	#E76BF3
#00B0F6	45	890	School	#00B0F6
#E76BF3	45	410	Vocational	#E76BF3
#00BF7D	45	750	OthPostSec	#00BF7D
#00B0F6	40	410	School	#00B0F6
#F8766D	40	610	BachDeg+	#F8766D
#F8766D	48	690	BachDeg+	#F8766D
#F8766D	40	1070	BachDeg+	#F8766D
#00B0F6	48	2180	School	#00B0F6
#E76BF3	54	1860	Vocational	#E76BF3
#E76BF3	43	1140	Vocational	#E76BF3
#00B0F6	67	1150	School	#00B0F6
#A3A500	56	700	NoQual	#A3A500
#F8766D	40	750	BachDeg+	#F8766D
#F8766D	31	1210	BachDeg+	#F8766D
#E76BF3	45	860	Vocational	#E76BF3
#F8766D	47	1290	BachDeg+	#F8766D
#00B0F6	117	600	School	#00B0F6
#00BF7D	45	640	OthPostSec	#00BF7D
#E76BF3	25	450	Vocational	#E76BF3
#00B0F6	45	770	School	#00B0F6
#E76BF3	37	1370	Vocational	#E76BF3
#A3A500	40	570	NoQual	#A3A500
#A3A500	40	1000	NoQual	#A3A500
#00B0F6	40	460	School	#00B0F6
#A3A500	72	680	NoQual	#A3A500
#00BF7D	62	950	OthPostSec	#00BF7D
#00B0F6	51	1360	School	#00B0F6
#E76BF3	40	790	Vocational	#E76BF3
#E76BF3	85	1510	Vocational	#E76BF3
#A3A500	25	290	NoQual	#A3A500
#E76BF3	48	1000	Vocational	#E76BF3
#A3A500	37	360	NoQual	#A3A500
#00BF7D	38	490	OthPostSec	#00BF7D
#E76BF3	54	1100	Vocational	#E76BF3
#E76BF3	54	500	Vocational	#E76BF3
#E76BF3	40	950	Vocational	#E76BF3
#E76BF3	40	570	Vocational	#E76BF3
#00B0F6	38	2620	School	#00B0F6
#E76BF3	25	740	Vocational	#E76BF3
#F8766D	47	2540	BachDeg+	#F8766D
#00BF7D	45	1130	OthPostSec	#00BF7D
#00B0F6	53	1580	School	#00B0F6
#A3A500	38	670	NoQual	#A3A500
#E76BF3	40	810	Vocational	#E76BF3
#F8766D	59	1590	BachDeg+	#F8766D
#E76BF3	40	420	Vocational	#E76BF3
#E76BF3	48	1660	Vocational	#E76BF3
#A3A500	31	290	NoQual	#A3A500
#E76BF3	59	790	Vocational	#E76BF3
#00B0F6	39	380	School	#00B0F6
#A3A500	50	1180	NoQual	#A3A500
#E76BF3	40	820	Vocational	#E76BF3
#00B0F6	40	390	School	#00B0F6
#E76BF3	45	750	Vocational	#E76BF3
#00BF7D	41	960	OthPostSec	#00BF7D
#F8766D	54	1050	BachDeg+	#F8766D
#F8766D	45	2060	BachDeg+	#F8766D
#E76BF3	53	940	Vocational	#E76BF3
#A3A500	52	1070	NoQual	#A3A500
#00B0F6	42	710	School	#00B0F6
#00B0F6	55	1010	School	#00B0F6
#E76BF3	32	780	Vocational	#E76BF3
#E76BF3	40	1380	Vocational	#E76BF3
#E76BF3	60	980	Vocational	#E76BF3
#E76BF3	45	1630	Vocational	#E76BF3
#A3A500	39	1440	NoQual	#A3A500
#E76BF3	37	890	Vocational	#E76BF3
#E76BF3	45	780	Vocational	#E76BF3
#E76BF3	45	840	Vocational	#E76BF3
#00BF7D	40	650	OthPostSec	#00BF7D
#00B0F6	40	870	School	#00B0F6
#A3A500	60	930	NoQual	#A3A500
#00BF7D	40	440	OthPostSec	#00BF7D
#F8766D	45	500	BachDeg+	#F8766D
#A3A500	57	1000	NoQual	#A3A500
#E76BF3	27	1990	Vocational	#E76BF3
#F8766D	56	1660	BachDeg+	#F8766D
#E76BF3	40	900	Vocational	#E76BF3
#E76BF3	40	1330	Vocational	#E76BF3
#00BF7D	71	1090	OthPostSec	#00BF7D
#A3A500	55	560	NoQual	#A3A500
#A3A500	28	280	NoQual	#A3A500
#00BF7D	77	1210	OthPostSec	#00BF7D
#E76BF3	60	2580	Vocational	#E76BF3
#00BF7D	70	1280	OthPostSec	#00BF7D
#E76BF3	37	660	Vocational	#E76BF3
#F8766D	55	1170	BachDeg+	#F8766D
#A3A500	70	1500	NoQual	#A3A500
#E76BF3	21	1100	Vocational	#E76BF3
#F8766D	40	3080	BachDeg+	#F8766D
#E76BF3	26	510	Vocational	#E76BF3
#E76BF3	60	740	Vocational	#E76BF3
#00B0F6	42	570	School	#00B0F6
#F8766D	45	630	BachDeg+	#F8766D
#F8766D	16	1520	BachDeg+	#F8766D
#F8766D	31	1070	BachDeg+	#F8766D
#A3A500	50	670	NoQual	#A3A500
#E76BF3	66	2060	Vocational	#E76BF3
#E76BF3	52	930	Vocational	#E76BF3
#00B0F6	55	900	School	#00B0F6
#A3A500	40	460	NoQual	#A3A500
#A3A500	40	500	NoQual	#A3A500
#00B0F6	40	750	School	#00B0F6
#E76BF3	40	490	Vocational	#E76BF3
#A3A500	40	540	NoQual	#A3A500
#00B0F6	56	890	School	#00B0F6
#00B0F6	23	400	School	#00B0F6
#E76BF3	33	350	Vocational	#E76BF3
#00B0F6	40	770	School	#00B0F6
#F8766D	40	1980	BachDeg+	#F8766D
#A3A500	40	500	NoQual	#A3A500
#00B0F6	117	1130	School	#00B0F6
#00BF7D	71	1290	OthPostSec	#00BF7D
#A3A500	58	1000	NoQual	#A3A500
#00BF7D	24	800	OthPostSec	#00BF7D
#00B0F6	41	320	School	#00B0F6
#A3A500	62	680	NoQual	#A3A500
#00B0F6	117	600	School	#00B0F6
#E76BF3	40	710	Vocational	#E76BF3
#00B0F6	40	380	School	#00B0F6
#00B0F6	50	1090	School	#00B0F6
#A3A500	55	970	NoQual	#A3A500
#F8766D	42	2310	BachDeg+	#F8766D
#00B0F6	37	1330	School	#00B0F6
#E76BF3	37	5360	Vocational	#E76BF3
#00B0F6	32	620	School	#00B0F6
#E76BF3	7	300	Vocational	#E76BF3
#A3A500	40	1070	NoQual	#A3A500
#E76BF3	41	1720	Vocational	#E76BF3
#00B0F6	50	980	School	#00B0F6
#A3A500	40	630	NoQual	#A3A500
#E76BF3	40	640	Vocational	#E76BF3
#E76BF3	45	840	Vocational	#E76BF3
#00B0F6	44	1140	School	#00B0F6
#A3A500	40	850	NoQual	#A3A500
#E76BF3	16	410	Vocational	#E76BF3
#E76BF3	38	590	Vocational	#E76BF3
#E76BF3	43	1750	Vocational	#E76BF3
#F8766D	27	530	BachDeg+	#F8766D
#E76BF3	50	1010	Vocational	#E76BF3
#E76BF3	25	520	Vocational	#E76BF3
#F8766D	40	1470	BachDeg+	#F8766D
#E76BF3	40	540	Vocational	#E76BF3
#E76BF3	40	1010	Vocational	#E76BF3
#E76BF3	45	580	Vocational	#E76BF3
#E76BF3	46	860	Vocational	#E76BF3
#A3A500	24	440	NoQual	#A3A500
#00BF7D	43	890	OthPostSec	#00BF7D
#E76BF3	46	710	Vocational	#E76BF3
#E76BF3	25	780	Vocational	#E76BF3
#00BF7D	110	1690	OthPostSec	#00BF7D
#F8766D	40	1390	BachDeg+	#F8766D
#A3A500	63	660	NoQual	#A3A500
#00B0F6	83	500	School	#00B0F6
#E76BF3	50	810	Vocational	#E76BF3
#A3A500	40	1030	NoQual	#A3A500
#E76BF3	40	540	Vocational	#E76BF3
#E76BF3	27	510	Vocational	#E76BF3
#00B0F6	40	570	School	#00B0F6
#00BF7D	98	740	OthPostSec	#00BF7D
#E76BF3	38	870	Vocational	#E76BF3
#E76BF3	45	2310	Vocational	#E76BF3
#E76BF3	17	250	Vocational	#E76BF3
#F8766D	55	820	BachDeg+	#F8766D
#E76BF3	21	300	Vocational	#E76BF3
#E76BF3	41	830	Vocational	#E76BF3
#F8766D	45	1380	BachDeg+	#F8766D
#00BF7D	42	920	OthPostSec	#00BF7D
#A3A500	40	930	NoQual	#A3A500
#00B0F6	45	1010	School	#00B0F6
#F8766D	40	1070	BachDeg+	#F8766D
#E76BF3	63	1200	Vocational	#E76BF3
#A3A500	75	1590	NoQual	#A3A500
#E76BF3	58	750	Vocational	#E76BF3
#A3A500	31	650	NoQual	#A3A500
#00B0F6	53	1500	School	#00B0F6
#F8766D	41	1250	BachDeg+	#F8766D
#E76BF3	8	630	Vocational	#E76BF3
#E76BF3	28	350	Vocational	#E76BF3
#F8766D	42	1480	BachDeg+	#F8766D
#A3A500	25	390	NoQual	#A3A500
#E76BF3	45	800	Vocational	#E76BF3
#E76BF3	45	550	Vocational	#E76BF3
#E76BF3	40	630	Vocational	#E76BF3
#00BF7D	133	1150	OthPostSec	#00BF7D
#E76BF3	40	960	Vocational	#E76BF3
#A3A500	40	640	NoQual	#A3A500
#00B0F6	51	850	School	#00B0F6
#A3A500	45	660	NoQual	#A3A500
#E76BF3	26	440	Vocational	#E76BF3
#A3A500	40	720	NoQual	#A3A500
#F8766D	50	1280	BachDeg+	#F8766D
#E76BF3	54	3100	Vocational	#E76BF3
#A3A500	63	770	NoQual	#A3A500
#E76BF3	40	580	Vocational	#E76BF3
#E76BF3	38	1160	Vocational	#E76BF3
#00B0F6	56	2000	School	#00B0F6
#E76BF3	32	1010	Vocational	#E76BF3
#A3A500	34	450	NoQual	#A3A500
#E76BF3	100	1540	Vocational	#E76BF3
#00BF7D	38	1720	OthPostSec	#00BF7D
#E76BF3	55	1780	Vocational	#E76BF3
#00BF7D	47	710	OthPostSec	#00BF7D
#00B0F6	40	550	School	#00B0F6
#F8766D	40	790	BachDeg+	#F8766D
#F8766D	21	1850	BachDeg+	#F8766D
#00B0F6	75	1040	School	#00B0F6
#E76BF3	53	770	Vocational	#E76BF3
#00B0F6	51	380	School	#00B0F6
#A3A500	62	1020	NoQual	#A3A500
#E76BF3	42	820	Vocational	#E76BF3
#E76BF3	22	1590	Vocational	#E76BF3
#E76BF3	46	660	Vocational	#E76BF3
#00B0F6	61	1100	School	#00B0F6
#E76BF3	40	1450	Vocational	#E76BF3
#E76BF3	41	1810	Vocational	#E76BF3
#F8766D	49	710	BachDeg+	#F8766D
#A3A500	21	430	NoQual	#A3A500
#A3A500	34	1180	NoQual	#A3A500
#E76BF3	36	420	Vocational	#E76BF3
#F8766D	32	2710	BachDeg+	#F8766D
#A3A500	40	500	NoQual	#A3A500
#E76BF3	40	630	Vocational	#E76BF3
#A3A500	40	540	NoQual	#A3A500
#E76BF3	43	960	Vocational	#E76BF3
#A3A500	40	2060	NoQual	#A3A500
#00B0F6	40	480	School	#00B0F6
#A3A500	40	650	NoQual	#A3A500
#00B0F6	21	230	School	#00B0F6
#E76BF3	32	780	Vocational	#E76BF3
#00BF7D	42	940	OthPostSec	#00BF7D
#00BF7D	45	770	OthPostSec	#00BF7D
#00B0F6	38	410	School	#00B0F6
#A3A500	44	640	NoQual	#A3A500
#E76BF3	55	1790	Vocational	#E76BF3
#A3A500	40	510	NoQual	#A3A500
#00B0F6	45	700	School	#00B0F6
#00B0F6	26	330	School	#00B0F6
#E76BF3	48	660	Vocational	#E76BF3
#00B0F6	42	630	School	#00B0F6
#F8766D	40	770	BachDeg+	#F8766D
#E76BF3	50	1260	Vocational	#E76BF3
#E76BF3	44	1000	Vocational	#E76BF3
#F8766D	40	780	BachDeg+	#F8766D
#F8766D	45	680	BachDeg+	#F8766D
#E76BF3	45	850	Vocational	#E76BF3
#00BF7D	73	1130	OthPostSec	#00BF7D
#E76BF3	50	1260	Vocational	#E76BF3
#00B0F6	34	800	School	#00B0F6
#E76BF3	42	640	Vocational	#E76BF3
#F8766D	45	580	BachDeg+	#F8766D
#A3A500	3	110	NoQual	#A3A500
#E76BF3	50	850	Vocational	#E76BF3
#E76BF3	23	1930	Vocational	#E76BF3
#E76BF3	47	930	Vocational	#E76BF3
#00BF7D	104	1400	OthPostSec	#00BF7D
#00B0F6	31	390	School	#00B0F6
#E76BF3	40	860	Vocational	#E76BF3
#00B0F6	59	700	School	#00B0F6
#E76BF3	26	640	Vocational	#E76BF3
#E76BF3	36	830	Vocational	#E76BF3
#E76BF3	23	180	Vocational	#E76BF3
#A3A500	40	600	NoQual	#A3A500
#00B0F6	40	730	School	#00B0F6
#00B0F6	61	1420	School	#00B0F6
#F8766D	30	960	BachDeg+	#F8766D
#A3A500	58	830	NoQual	#A3A500
#E76BF3	40	820	Vocational	#E76BF3
#00B0F6	40	800	School	#00B0F6
#00B0F6	38	630	School	#00B0F6
#E76BF3	50	860	Vocational	#E76BF3
#00B0F6	49	710	School	#00B0F6
#F8766D	40	910	BachDeg+	#F8766D
#F8766D	40	930	BachDeg+	#F8766D
#A3A500	45	610	NoQual	#A3A500
#E76BF3	40	770	Vocational	#E76BF3
#E76BF3	40	700	Vocational	#E76BF3
#A3A500	35	1290	NoQual	#A3A500
#00B0F6	40	550	School	#00B0F6
#F8766D	28	690	BachDeg+	#F8766D
#E76BF3	40	980	Vocational	#E76BF3
#E76BF3	40	830	Vocational	#E76BF3
#00BF7D	43	580	OthPostSec	#00BF7D
#E76BF3	23	350	Vocational	#E76BF3
#E76BF3	30	450	Vocational	#E76BF3
#E76BF3	72	640	Vocational	#E76BF3
#E76BF3	35	840	Vocational	#E76BF3
#A3A500	42	450	NoQual	#A3A500
#E76BF3	31	550	Vocational	#E76BF3
#F8766D	36	1860	BachDeg+	#F8766D
#A3A500	27	470	NoQual	#A3A500
#E76BF3	70	1010	Vocational	#E76BF3
#E76BF3	41	750	Vocational	#E76BF3
#00B0F6	40	450	School	#00B0F6
#A3A500	58	1100	NoQual	#A3A500
#F8766D	22	810	BachDeg+	#F8766D
#E76BF3	34	490	Vocational	#E76BF3
#A3A500	33	340	NoQual	#A3A500
#E76BF3	40	1000	Vocational	#E76BF3
#00BF7D	8	370	OthPostSec	#00BF7D
#A3A500	145	940	NoQual	#A3A500
#F8766D	66	4550	BachDeg+	#F8766D
#F8766D	76	1540	BachDeg+	#F8766D
#F8766D	107	2080	BachDeg+	#F8766D
#E76BF3	40	730	Vocational	#E76BF3
#E76BF3	48	520	Vocational	#E76BF3
#A3A500	25	380	NoQual	#A3A500
#E76BF3	40	800	Vocational	#E76BF3
#E76BF3	40	1420	Vocational	#E76BF3
#E76BF3	50	1360	Vocational	#E76BF3
#E76BF3	53	1280	Vocational	#E76BF3
#E76BF3	38	680	Vocational	#E76BF3
#E76BF3	50	940	Vocational	#E76BF3
#00B0F6	36	930	School	#00B0F6
#A3A500	40	410	NoQual	#A3A500
#E76BF3	79	550	Vocational	#E76BF3
#A3A500	60	740	NoQual	#A3A500
#E76BF3	40	880	Vocational	#E76BF3
#E76BF3	32	690	Vocational	#E76BF3
#00B0F6	35	490	School	#00B0F6
#00BF7D	48	510	OthPostSec	#00BF7D
#E76BF3	26	1250	Vocational	#E76BF3
#E76BF3	40	630	Vocational	#E76BF3
#F8766D	55	1110	BachDeg+	#F8766D
#F8766D	32	1730	BachDeg+	#F8766D
#E76BF3	35	730	Vocational	#E76BF3
#E76BF3	41	1020	Vocational	#E76BF3
#E76BF3	38	600	Vocational	#E76BF3
#00B0F6	32	720	School	#00B0F6
#00B0F6	32	270	School	#00B0F6
#00B0F6	40	1120	School	#00B0F6
#E76BF3	41	440	Vocational	#E76BF3
#00B0F6	120	1190	School	#00B0F6
#00B0F6	7	310	School	#00B0F6
#E76BF3	55	1290	Vocational	#E76BF3
#F8766D	40	1440	BachDeg+	#F8766D
#E76BF3	21	320	Vocational	#E76BF3
#E76BF3	40	490	Vocational	#E76BF3
#00BF7D	40	670	OthPostSec	#00BF7D
#E76BF3	40	620	Vocational	#E76BF3
#00BF7D	26	360	OthPostSec	#00BF7D
#E76BF3	45	820	Vocational	#E76BF3
#00B0F6	38	1030	School	#00B0F6
#00BF7D	24	130	OthPostSec	#00BF7D
#E76BF3	41	750	Vocational	#E76BF3
