colour	x	y	showSelectedlegendcolour	fill
#E76BF3	37	450	Vocational	#E76BF3
#F8766D	46	960	BachDeg+	#F8766D
#F8766D	15	340	BachDeg+	#F8766D
#A3A500	20	220	NoQual	#A3A500
#A3A500	20	300	NoQual	#A3A500
#F8766D	40	1040	BachDeg+	#F8766D
#00B0F6	12	150	School	#00B0F6
#00B0F6	46	2090	School	#00B0F6
#F8766D	38	710	BachDeg+	#F8766D
#00B0F6	41	510	School	#00B0F6
#E76BF3	22	290	Vocational	#E76BF3
#E76BF3	30	590	Vocational	#E76BF3
#F8766D	33	490	BachDeg+	#F8766D
#00B0F6	28	330	School	#00B0F6
#00B0F6	20	290	School	#00B0F6
#00B0F6	28	390	School	#00B0F6
#E76BF3	30	590	Vocational	#E76BF3
#F8766D	48	670	BachDeg+	#F8766D
#E76BF3	20	290	Vocational	#E76BF3
#00BF7D	28	710	OthPostSec	#00BF7D
#00B0F6	39	580	School	#00B0F6
#A3A500	20	390	NoQual	#A3A500
#E76BF3	40	730	Vocational	#E76BF3
#F8766D	40	510	BachDeg+	#F8766D
#E76BF3	30	320	Vocational	#E76BF3
#E76BF3	119	3480	Vocational	#E76BF3
#00BF7D	14	150	OthPostSec	#00BF7D
#A3A500	27	630	NoQual	#A3A500
#00B0F6	38	470	School	#00B0F6
#A3A500	55	690	NoQual	#A3A500
#00BF7D	39	730	OthPostSec	#00BF7D
#A3A500	113	620	NoQual	#A3A500
#E76BF3	40	470	Vocational	#E76BF3
#E76BF3	16	760	Vocational	#E76BF3
#E76BF3	25	530	Vocational	#E76BF3
#A3A500	35	280	NoQual	#A3A500
#E76BF3	34	530	Vocational	#E76BF3
#00B0F6	22	320	School	#00B0F6
#00B0F6	12	920	School	#00B0F6
#F8766D	40	720	BachDeg+	#F8766D
#A3A500	20	220	NoQual	#A3A500
#A3A500	10	480	NoQual	#A3A500
#E76BF3	38	470	Vocational	#E76BF3
#E76BF3	39	800	Vocational	#E76BF3
#A3A500	17	490	NoQual	#A3A500
#00B0F6	15	340	School	#00B0F6
#E76BF3	16	590	Vocational	#E76BF3
#E76BF3	30	170	Vocational	#E76BF3
#00B0F6	43	310	School	#00B0F6
#E76BF3	40	360	Vocational	#E76BF3
#A3A500	12	250	NoQual	#A3A500
#E76BF3	41	910	Vocational	#E76BF3
#A3A500	15	630	NoQual	#A3A500
#00B0F6	3	120	School	#00B0F6
#E76BF3	41	430	Vocational	#E76BF3
#E76BF3	24	890	Vocational	#E76BF3
#F8766D	39	680	BachDeg+	#F8766D
#00B0F6	20	610	School	#00B0F6
#E76BF3	38	750	Vocational	#E76BF3
#E76BF3	25	950	Vocational	#E76BF3
#A3A500	15	150	NoQual	#A3A500
#E76BF3	6	170	Vocational	#E76BF3
#00B0F6	35	680	School	#00B0F6
#E76BF3	19	590	Vocational	#E76BF3
#00B0F6	29	430	School	#00B0F6
#A3A500	44	620	NoQual	#A3A500
#F8766D	25	420	BachDeg+	#F8766D
#E76BF3	44	870	Vocational	#E76BF3
#F8766D	40	1160	BachDeg+	#F8766D
#A3A500	17	450	NoQual	#A3A500
#A3A500	29	500	NoQual	#A3A500
#00B0F6	40	590	School	#00B0F6
#E76BF3	30	590	Vocational	#E76BF3
#E76BF3	136	1420	Vocational	#E76BF3
#00B0F6	27	210	School	#00B0F6
#E76BF3	15	560	Vocational	#E76BF3
#E76BF3	30	400	Vocational	#E76BF3
#F8766D	40	1080	BachDeg+	#F8766D
#E76BF3	25	520	Vocational	#E76BF3
#00B0F6	14	400	School	#00B0F6
#F8766D	37	1010	BachDeg+	#F8766D
#A3A500	10	220	NoQual	#A3A500
#E76BF3	16	250	Vocational	#E76BF3
#00B0F6	20	930	School	#00B0F6
#E76BF3	39	540	Vocational	#E76BF3
#00B0F6	52	690	School	#00B0F6
#E76BF3	9	240	Vocational	#E76BF3
#E76BF3	14	370	Vocational	#E76BF3
#E76BF3	20	810	Vocational	#E76BF3
#00B0F6	46	700	School	#00B0F6
#E76BF3	55	510	Vocational	#E76BF3
#A3A500	40	630	NoQual	#A3A500
#A3A500	2	70	NoQual	#A3A500
#E76BF3	5	270	Vocational	#E76BF3
#E76BF3	38	790	Vocational	#E76BF3
#00B0F6	36	520	School	#00B0F6
#00B0F6	36	800	School	#00B0F6
#F8766D	40	870	BachDeg+	#F8766D
#00B0F6	16	320	School	#00B0F6
#00BF7D	40	400	OthPostSec	#00BF7D
#A3A500	40	460	NoQual	#A3A500
#00B0F6	40	760	School	#00B0F6
#00B0F6	29	350	School	#00B0F6
#00B0F6	17	550	School	#00B0F6
#F8766D	56	1630	BachDeg+	#F8766D
#F8766D	54	870	BachDeg+	#F8766D
#F8766D	34	370	BachDeg+	#F8766D
#00B0F6	38	590	School	#00B0F6
#E76BF3	32	610	Vocational	#E76BF3
#A3A500	11	80	NoQual	#A3A500
#F8766D	40	1470	BachDeg+	#F8766D
#00BF7D	6	280	OthPostSec	#00BF7D
#E76BF3	11	120	Vocational	#E76BF3
#A3A500	56	490	NoQual	#A3A500
#F8766D	11	200	BachDeg+	#F8766D
#00B0F6	46	1220	School	#00B0F6
#F8766D	20	580	BachDeg+	#F8766D
#E76BF3	41	750	Vocational	#E76BF3
#00B0F6	9	240	School	#00B0F6
#E76BF3	40	1610	Vocational	#E76BF3
#A3A500	30	300	NoQual	#A3A500
#E76BF3	12	210	Vocational	#E76BF3
#E76BF3	37	620	Vocational	#E76BF3
#00B0F6	21	200	School	#00B0F6
#E76BF3	105	690	Vocational	#E76BF3
#E76BF3	49	550	Vocational	#E76BF3
#00B0F6	28	600	School	#00B0F6
#A3A500	33	420	NoQual	#A3A500
#A3A500	46	520	NoQual	#A3A500
#F8766D	30	800	BachDeg+	#F8766D
#E76BF3	47	1240	Vocational	#E76BF3
#F8766D	45	1410	BachDeg+	#F8766D
#00B0F6	71	720	School	#00B0F6
#E76BF3	25	220	Vocational	#E76BF3
#00BF7D	45	490	OthPostSec	#00BF7D
#E76BF3	28	700	Vocational	#E76BF3
#A3A500	87	330	NoQual	#A3A500
#E76BF3	72	1280	Vocational	#E76BF3
#E76BF3	12	400	Vocational	#E76BF3
#E76BF3	14	570	Vocational	#E76BF3
#F8766D	24	240	BachDeg+	#F8766D
#F8766D	20	380	BachDeg+	#F8766D
#00B0F6	40	410	School	#00B0F6
#E76BF3	40	1040	Vocational	#E76BF3
#F8766D	42	910	BachDeg+	#F8766D
#E76BF3	16	160	Vocational	#E76BF3
#E76BF3	15	160	Vocational	#E76BF3
#F8766D	16	460	BachDeg+	#F8766D
#F8766D	18	540	BachDeg+	#F8766D
#E76BF3	14	380	Vocational	#E76BF3
#E76BF3	18	240	Vocational	#E76BF3
#00B0F6	38	540	School	#00B0F6
#A3A500	45	850	NoQual	#A3A500
#00BF7D	22	440	OthPostSec	#00BF7D
#00B0F6	39	590	School	#00B0F6
#E76BF3	40	1250	Vocational	#E76BF3
#E76BF3	19	400	Vocational	#E76BF3
#00B0F6	30	350	School	#00B0F6
#00B0F6	44	810	School	#00B0F6
#00B0F6	39	730	School	#00B0F6
#00B0F6	40	1170	School	#00B0F6
#E76BF3	71	880	Vocational	#E76BF3
#00B0F6	26	570	School	#00B0F6
#E76BF3	35	570	Vocational	#E76BF3
#00B0F6	29	270	School	#00B0F6
#00B0F6	40	580	School	#00B0F6
#E76BF3	39	670	Vocational	#E76BF3
#F8766D	22	490	BachDeg+	#F8766D
#E76BF3	42	890	Vocational	#E76BF3
#F8766D	17	260	BachDeg+	#F8766D
#A3A500	29	660	NoQual	#A3A500
#00BF7D	22	750	OthPostSec	#00BF7D
#00B0F6	29	290	School	#00B0F6
#A3A500	7	130	NoQual	#A3A500
#00B0F6	33	840	School	#00B0F6
#00B0F6	11	220	School	#00B0F6
#00B0F6	38	700	School	#00B0F6
#E76BF3	20	410	Vocational	#E76BF3
#E76BF3	42	870	Vocational	#E76BF3
#00B0F6	50	610	School	#00B0F6
#A3A500	40	390	NoQual	#A3A500
#00BF7D	40	830	OthPostSec	#00BF7D
#00B0F6	30	330	School	#00B0F6
#F8766D	23	380	BachDeg+	#F8766D
#F8766D	60	380	BachDeg+	#F8766D
#00B0F6	24	490	School	#00B0F6
#00B0F6	8	340	School	#00B0F6
#E76BF3	37	800	Vocational	#E76BF3
#00BF7D	21	60	OthPostSec	#00BF7D
#00B0F6	94	1800	School	#00B0F6
#F8766D	36	730	BachDeg+	#F8766D
#E76BF3	24	290	Vocational	#E76BF3
#E76BF3	31	790	Vocational	#E76BF3
#E76BF3	15	360	Vocational	#E76BF3
#E76BF3	25	570	Vocational	#E76BF3
#00B0F6	30	280	School	#00B0F6
#E76BF3	50	740	Vocational	#E76BF3
#00B0F6	43	250	School	#00B0F6
#00B0F6	40	650	School	#00B0F6
#00B0F6	20	610	School	#00B0F6
#E76BF3	30	550	Vocational	#E76BF3
#A3A500	30	350	NoQual	#A3A500
#F8766D	25	1160	BachDeg+	#F8766D
#00B0F6	37	430	School	#00B0F6
#00B0F6	12	540	School	#00B0F6
#00B0F6	40	700	School	#00B0F6
#F8766D	35	330	BachDeg+	#F8766D
#E76BF3	39	980	Vocational	#E76BF3
#A3A500	9	290	NoQual	#A3A500
#00B0F6	43	710	School	#00B0F6
#E76BF3	19	210	Vocational	#E76BF3
#A3A500	30	700	NoQual	#A3A500
#F8766D	4	250	BachDeg+	#F8766D
#E76BF3	55	790	Vocational	#E76BF3
#E76BF3	23	380	Vocational	#E76BF3
#00B0F6	28	3180	School	#00B0F6
#E76BF3	20	260	Vocational	#E76BF3
#E76BF3	10	260	Vocational	#E76BF3
#E76BF3	25	290	Vocational	#E76BF3
#A3A500	8	410	NoQual	#A3A500
#F8766D	16	220	BachDeg+	#F8766D
#00B0F6	78	430	School	#00B0F6
#E76BF3	40	670	Vocational	#E76BF3
#00BF7D	40	560	OthPostSec	#00BF7D
#00B0F6	44	660	School	#00B0F6
#F8766D	16	450	BachDeg+	#F8766D
#E76BF3	40	750	Vocational	#E76BF3
#E76BF3	32	600	Vocational	#E76BF3
#00B0F6	15	770	School	#00B0F6
#00B0F6	11	210	School	#00B0F6
#00B0F6	20	260	School	#00B0F6
#A3A500	51	940	NoQual	#A3A500
#E76BF3	16	160	Vocational	#E76BF3
#00BF7D	38	690	OthPostSec	#00BF7D
#00BF7D	40	830	OthPostSec	#00BF7D
#E76BF3	24	1130	Vocational	#E76BF3
#F8766D	40	750	BachDeg+	#F8766D
#A3A500	21	540	NoQual	#A3A500
#00B0F6	72	710	School	#00B0F6
#E76BF3	25	290	Vocational	#E76BF3
#E76BF3	32	1120	Vocational	#E76BF3
#F8766D	6	190	BachDeg+	#F8766D
#00B0F6	37	610	School	#00B0F6
#E76BF3	5	400	Vocational	#E76BF3
#E76BF3	2	70	Vocational	#E76BF3
#00B0F6	38	670	School	#00B0F6
#E76BF3	50	1410	Vocational	#E76BF3
#E76BF3	42	690	Vocational	#E76BF3
#00B0F6	24	360	School	#00B0F6
#E76BF3	40	710	Vocational	#E76BF3
#A3A500	23	220	NoQual	#A3A500
#E76BF3	27	640	Vocational	#E76BF3
#E76BF3	43	810	Vocational	#E76BF3
#00BF7D	32	410	OthPostSec	#00BF7D
#A3A500	72	790	NoQual	#A3A500
#E76BF3	40	440	Vocational	#E76BF3
#E76BF3	14	100	Vocational	#E76BF3
#E76BF3	16	330	Vocational	#E76BF3
#F8766D	19	390	BachDeg+	#F8766D
#00B0F6	45	650	School	#00B0F6
#F8766D	70	720	BachDeg+	#F8766D
#E76BF3	40	700	Vocational	#E76BF3
#E76BF3	35	570	Vocational	#E76BF3
#00B0F6	55	690	School	#00B0F6
#A3A500	25	320	NoQual	#A3A500
#A3A500	30	440	NoQual	#A3A500
#E76BF3	40	440	Vocational	#E76BF3
#00B0F6	43	650	School	#00B0F6
#F8766D	66	860	BachDeg+	#F8766D
#00B0F6	45	370	School	#00B0F6
#E76BF3	21	550	Vocational	#E76BF3
#00B0F6	39	480	School	#00B0F6
#00B0F6	30	560	School	#00B0F6
#00B0F6	18	520	School	#00B0F6
#E76BF3	40	710	Vocational	#E76BF3
#F8766D	45	1140	BachDeg+	#F8766D
#00BF7D	40	470	OthPostSec	#00BF7D
#F8766D	42	790	BachDeg+	#F8766D
#00B0F6	77	420	School	#00B0F6
#00B0F6	34	470	School	#00B0F6
#00B0F6	27	380	School	#00B0F6
#F8766D	16	260	BachDeg+	#F8766D
#A3A500	26	250	NoQual	#A3A500
#E76BF3	40	690	Vocational	#E76BF3
#00B0F6	18	300	School	#00B0F6
#E76BF3	18	1060	Vocational	#E76BF3
#E76BF3	11	380	Vocational	#E76BF3
#E76BF3	60	1440	Vocational	#E76BF3
#E76BF3	16	190	Vocational	#E76BF3
#00B0F6	20	290	School	#00B0F6
#F8766D	31	1230	BachDeg+	#F8766D
#E76BF3	55	510	Vocational	#E76BF3
#A3A500	54	410	NoQual	#A3A500
#F8766D	37	820	BachDeg+	#F8766D
#00B0F6	41	480	School	#00B0F6
#A3A500	28	510	NoQual	#A3A500
#A3A500	54	700	NoQual	#A3A500
#00B0F6	40	730	School	#00B0F6
#E76BF3	38	630	Vocational	#E76BF3
#00B0F6	44	540	School	#00B0F6
#00B0F6	57	1170	School	#00B0F6
#E76BF3	40	470	Vocational	#E76BF3
#F8766D	35	350	BachDeg+	#F8766D
#A3A500	27	200	NoQual	#A3A500
#00B0F6	38	730	School	#00B0F6
#F8766D	24	2510	BachDeg+	#F8766D
#E76BF3	40	640	Vocational	#E76BF3
#E76BF3	38	620	Vocational	#E76BF3
#E76BF3	7	160	Vocational	#E76BF3
#F8766D	40	710	BachDeg+	#F8766D
#E76BF3	37	440	Vocational	#E76BF3
#00B0F6	28	520	School	#00B0F6
#F8766D	44	1430	BachDeg+	#F8766D
#F8766D	40	1420	BachDeg+	#F8766D
#00B0F6	57	380	School	#00B0F6
#E76BF3	32	660	Vocational	#E76BF3
#A3A500	20	230	NoQual	#A3A500
#E76BF3	15	310	Vocational	#E76BF3
#A3A500	5	410	NoQual	#A3A500
#E76BF3	37	780	Vocational	#E76BF3
#A3A500	25	850	NoQual	#A3A500
#E76BF3	25	590	Vocational	#E76BF3
#00B0F6	14	400	School	#00B0F6
#A3A500	18	270	NoQual	#A3A500
#A3A500	13	350	NoQual	#A3A500
#E76BF3	39	570	Vocational	#E76BF3
#A3A500	18	240	NoQual	#A3A500
#E76BF3	72	820	Vocational	#E76BF3
#F8766D	40	580	BachDeg+	#F8766D
#00B0F6	40	500	School	#00B0F6
#E76BF3	9	350	Vocational	#E76BF3
#00B0F6	44	750	School	#00B0F6
#F8766D	40	600	BachDeg+	#F8766D
#A3A500	0	1040	NoQual	#A3A500
#00BF7D	33	640	OthPostSec	#00BF7D
#00BF7D	38	1250	OthPostSec	#00BF7D
#E76BF3	40	700	Vocational	#E76BF3
#E76BF3	24	520	Vocational	#E76BF3
#F8766D	33	550	BachDeg+	#F8766D
#F8766D	45	1240	BachDeg+	#F8766D
#A3A500	17	460	NoQual	#A3A500
#E76BF3	40	800	Vocational	#E76BF3
#A3A500	37	410	NoQual	#A3A500
#00B0F6	30	1410	School	#00B0F6
#F8766D	37	1030	BachDeg+	#F8766D
#F8766D	40	1500	BachDeg+	#F8766D
#F8766D	15	260	BachDeg+	#F8766D
#00BF7D	17	210	OthPostSec	#00BF7D
#E76BF3	24	340	Vocational	#E76BF3
#F8766D	12	190	BachDeg+	#F8766D
#A3A500	29	400	NoQual	#A3A500
#00B0F6	24	240	School	#00B0F6
#E76BF3	28	240	Vocational	#E76BF3
#00B0F6	45	690	School	#00B0F6
#E76BF3	20	400	Vocational	#E76BF3
#00B0F6	40	740	School	#00B0F6
#00B0F6	45	250	School	#00B0F6
#00B0F6	13	450	School	#00B0F6
#A3A500	35	220	NoQual	#A3A500
#F8766D	65	2920	BachDeg+	#F8766D
#00B0F6	24	310	School	#00B0F6
#E76BF3	6	380	Vocational	#E76BF3
#00B0F6	32	510	School	#00B0F6
#A3A500	39	510	NoQual	#A3A500
#00B0F6	12	330	School	#00B0F6
#F8766D	50	1750	BachDeg+	#F8766D
#A3A500	48	610	NoQual	#A3A500
#A3A500	7	200	NoQual	#A3A500
#F8766D	29	860	BachDeg+	#F8766D
#00B0F6	28	600	School	#00B0F6
#00B0F6	40	1190	School	#00B0F6
#00B0F6	41	380	School	#00B0F6
#F8766D	38	1440	BachDeg+	#F8766D
#A3A500	19	200	NoQual	#A3A500
#A3A500	58	390	NoQual	#A3A500
#00BF7D	18	260	OthPostSec	#00BF7D
#F8766D	48	900	BachDeg+	#F8766D
#E76BF3	44	940	Vocational	#E76BF3
#00B0F6	24	380	School	#00B0F6
#F8766D	64	940	BachDeg+	#F8766D
#E76BF3	38	720	Vocational	#E76BF3
#F8766D	45	580	BachDeg+	#F8766D
#00BF7D	17	190	OthPostSec	#00BF7D
#A3A500	25	350	NoQual	#A3A500
#F8766D	40	1290	BachDeg+	#F8766D
#00BF7D	26	520	OthPostSec	#00BF7D
#00B0F6	45	1230	School	#00B0F6
#E76BF3	38	700	Vocational	#E76BF3
#00B0F6	33	560	School	#00B0F6
#E76BF3	40	440	Vocational	#E76BF3
#E76BF3	130	1970	Vocational	#E76BF3
#F8766D	37	990	BachDeg+	#F8766D
#F8766D	40	1160	BachDeg+	#F8766D
#00B0F6	40	2110	School	#00B0F6
#F8766D	51	470	BachDeg+	#F8766D
#E76BF3	20	270	Vocational	#E76BF3
#00B0F6	39	650	School	#00B0F6
#E76BF3	30	540	Vocational	#E76BF3
#E76BF3	38	600	Vocational	#E76BF3
#E76BF3	20	210	Vocational	#E76BF3
#E76BF3	40	620	Vocational	#E76BF3
#A3A500	23	440	NoQual	#A3A500
#00B0F6	45	790	School	#00B0F6
#A3A500	40	460	NoQual	#A3A500
#E76BF3	5	310	Vocational	#E76BF3
#00B0F6	40	900	School	#00B0F6
#F8766D	15	130	BachDeg+	#F8766D
#E76BF3	30	390	Vocational	#E76BF3
#E76BF3	27	440	Vocational	#E76BF3
#E76BF3	19	540	Vocational	#E76BF3
#E76BF3	25	300	Vocational	#E76BF3
#E76BF3	34	470	Vocational	#E76BF3
#A3A500	5	100	NoQual	#A3A500
#E76BF3	37	740	Vocational	#E76BF3
#E76BF3	24	290	Vocational	#E76BF3
#00BF7D	40	670	OthPostSec	#00BF7D
#A3A500	33	510	NoQual	#A3A500
#00B0F6	20	180	School	#00B0F6
#E76BF3	34	500	Vocational	#E76BF3
#00BF7D	14	270	OthPostSec	#00BF7D
#00B0F6	24	260	School	#00B0F6
#00BF7D	38	1110	OthPostSec	#00BF7D
#E76BF3	16	240	Vocational	#E76BF3
#A3A500	28	560	NoQual	#A3A500
#00B0F6	48	1010	School	#00B0F6
#F8766D	100	1500	BachDeg+	#F8766D
#E76BF3	37	820	Vocational	#E76BF3
#F8766D	34	860	BachDeg+	#F8766D
#E76BF3	40	580	Vocational	#E76BF3
#F8766D	40	780	BachDeg+	#F8766D
#A3A500	40	740	NoQual	#A3A500
#E76BF3	119	600	Vocational	#E76BF3
#E76BF3	15	250	Vocational	#E76BF3
#E76BF3	11	90	Vocational	#E76BF3
#F8766D	20	630	BachDeg+	#F8766D
#E76BF3	20	240	Vocational	#E76BF3
#E76BF3	30	620	Vocational	#E76BF3
#A3A500	9	170	NoQual	#A3A500
#A3A500	40	760	NoQual	#A3A500
#00BF7D	55	1380	OthPostSec	#00BF7D
#A3A500	43	490	NoQual	#A3A500
#E76BF3	13	190	Vocational	#E76BF3
#A3A500	40	380	NoQual	#A3A500
#A3A500	72	820	NoQual	#A3A500
#00B0F6	20	260	School	#00B0F6
#A3A500	40	370	NoQual	#A3A500
#A3A500	40	630	NoQual	#A3A500
#E76BF3	28	430	Vocational	#E76BF3
#E76BF3	22	640	Vocational	#E76BF3
#E76BF3	33	520	Vocational	#E76BF3
#F8766D	50	970	BachDeg+	#F8766D
#00B0F6	19	230	School	#00B0F6
#E76BF3	24	230	Vocational	#E76BF3
#00B0F6	12	330	School	#00B0F6
#A3A500	35	440	NoQual	#A3A500
#F8766D	39	1270	BachDeg+	#F8766D
#00B0F6	36	460	School	#00B0F6
#00BF7D	33	880	OthPostSec	#00BF7D
#E76BF3	50	700	Vocational	#E76BF3
#E76BF3	37	560	Vocational	#E76BF3
#A3A500	25	240	NoQual	#A3A500
#E76BF3	20	660	Vocational	#E76BF3
#00B0F6	89	980	School	#00B0F6
#F8766D	40	880	BachDeg+	#F8766D
#E76BF3	40	630	Vocational	#E76BF3
#F8766D	25	560	BachDeg+	#F8766D
#E76BF3	39	200	Vocational	#E76BF3
#00B0F6	40	510	School	#00B0F6
#E76BF3	36	570	Vocational	#E76BF3
#00B0F6	19	160	School	#00B0F6
#00B0F6	20	310	School	#00B0F6
#00BF7D	12	330	OthPostSec	#00BF7D
#E76BF3	20	390	Vocational	#E76BF3
#E76BF3	162	1100	Vocational	#E76BF3
#00B0F6	11	280	School	#00B0F6
#E76BF3	40	680	Vocational	#E76BF3
#A3A500	22	490	NoQual	#A3A500
#E76BF3	34	430	Vocational	#E76BF3
#A3A500	22	250	NoQual	#A3A500
#00B0F6	14	150	School	#00B0F6
#F8766D	45	580	BachDeg+	#F8766D
#F8766D	21	340	BachDeg+	#F8766D
#00B0F6	22	400	School	#00B0F6
#00BF7D	49	810	OthPostSec	#00BF7D
#00B0F6	32	710	School	#00B0F6
#F8766D	40	710	BachDeg+	#F8766D
#E76BF3	25	440	Vocational	#E76BF3
#00B0F6	40	2110	School	#00B0F6
#00BF7D	21	60	OthPostSec	#00BF7D
#F8766D	30	460	BachDeg+	#F8766D
#E76BF3	55	630	Vocational	#E76BF3
#A3A500	29	660	NoQual	#A3A500
#00B0F6	30	540	School	#00B0F6
#A3A500	40	690	NoQual	#A3A500
#F8766D	20	270	BachDeg+	#F8766D
#E76BF3	50	650	Vocational	#E76BF3
#E76BF3	30	340	Vocational	#E76BF3
#E76BF3	40	920	Vocational	#E76BF3
#A3A500	48	750	NoQual	#A3A500
#F8766D	29	620	BachDeg+	#F8766D
#F8766D	55	1010	BachDeg+	#F8766D
#00B0F6	65	520	School	#00B0F6
#E76BF3	17	170	Vocational	#E76BF3
#F8766D	65	760	BachDeg+	#F8766D
#00BF7D	24	850	OthPostSec	#00BF7D
#00B0F6	8	810	School	#00B0F6
#F8766D	44	820	BachDeg+	#F8766D
#A3A500	12	80	NoQual	#A3A500
#A3A500	8	510	NoQual	#A3A500
#A3A500	42	300	NoQual	#A3A500
#A3A500	41	550	NoQual	#A3A500
#A3A500	2	70	NoQual	#A3A500
#E76BF3	35	570	Vocational	#E76BF3
#E76BF3	24	550	Vocational	#E76BF3
#E76BF3	7	260	Vocational	#E76BF3
#00BF7D	43	450	OthPostSec	#00BF7D
#E76BF3	18	310	Vocational	#E76BF3
#E76BF3	55	510	Vocational	#E76BF3
#00B0F6	16	360	School	#00B0F6
#E76BF3	20	330	Vocational	#E76BF3
#E76BF3	18	230	Vocational	#E76BF3
#A3A500	4	180	NoQual	#A3A500
#00B0F6	39	650	School	#00B0F6
#A3A500	26	280	NoQual	#A3A500
#F8766D	8	510	BachDeg+	#F8766D
#F8766D	40	800	BachDeg+	#F8766D
#00B0F6	34	720	School	#00B0F6
#F8766D	40	470	BachDeg+	#F8766D
#E76BF3	25	260	Vocational	#E76BF3
#E76BF3	34	500	Vocational	#E76BF3
#E76BF3	46	880	Vocational	#E76BF3
#E76BF3	16	180	Vocational	#E76BF3
#A3A500	17	500	NoQual	#A3A500
#00B0F6	25	600	School	#00B0F6
#E76BF3	40	850	Vocational	#E76BF3
#A3A500	94	700	NoQual	#A3A500
#E76BF3	40	460	Vocational	#E76BF3
#E76BF3	40	730	Vocational	#E76BF3
#E76BF3	20	150	Vocational	#E76BF3
#F8766D	48	1530	BachDeg+	#F8766D
#E76BF3	40	930	Vocational	#E76BF3
#E76BF3	12	180	Vocational	#E76BF3
#00B0F6	10	60	School	#00B0F6
#E76BF3	24	790	Vocational	#E76BF3
#00B0F6	33	570	School	#00B0F6
#A3A500	36	1020	NoQual	#A3A500
#00B0F6	25	500	School	#00B0F6
#E76BF3	15	160	Vocational	#E76BF3
#A3A500	36	630	NoQual	#A3A500
#F8766D	40	830	BachDeg+	#F8766D
#E76BF3	40	700	Vocational	#E76BF3
#E76BF3	50	940	Vocational	#E76BF3
#A3A500	8	200	NoQual	#A3A500
#00B0F6	35	770	School	#00B0F6
#E76BF3	16	500	Vocational	#E76BF3
#E76BF3	50	1010	Vocational	#E76BF3
#00B0F6	15	200	School	#00B0F6
#F8766D	45	920	BachDeg+	#F8766D
#E76BF3	24	280	Vocational	#E76BF3
#F8766D	20	590	BachDeg+	#F8766D
#00B0F6	3	350	School	#00B0F6
#E76BF3	25	280	Vocational	#E76BF3
#A3A500	30	300	NoQual	#A3A500
#F8766D	40	600	BachDeg+	#F8766D
#E76BF3	20	360	Vocational	#E76BF3
#E76BF3	42	550	Vocational	#E76BF3
#00B0F6	40	810	School	#00B0F6
#00BF7D	24	780	OthPostSec	#00BF7D
#E76BF3	24	490	Vocational	#E76BF3
#E76BF3	32	360	Vocational	#E76BF3
#00B0F6	68	470	School	#00B0F6
#E76BF3	14	120	Vocational	#E76BF3
#A3A500	39	230	NoQual	#A3A500
#00B0F6	35	770	School	#00B0F6
#A3A500	30	480	NoQual	#A3A500
#00BF7D	47	330	OthPostSec	#00BF7D
#A3A500	20	300	NoQual	#A3A500
#F8766D	43	2130	BachDeg+	#F8766D
#00B0F6	40	430	School	#00B0F6
#00B0F6	20	340	School	#00B0F6
#E76BF3	34	500	Vocational	#E76BF3
#E76BF3	43	910	Vocational	#E76BF3
#00B0F6	40	460	School	#00B0F6
#E76BF3	40	690	Vocational	#E76BF3
#E76BF3	8	50	Vocational	#E76BF3
#E76BF3	43	560	Vocational	#E76BF3
#E76BF3	40	450	Vocational	#E76BF3
#E76BF3	16	200	Vocational	#E76BF3
#00B0F6	30	530	School	#00B0F6
#00B0F6	15	110	School	#00B0F6
#00B0F6	40	510	School	#00B0F6
#E76BF3	39	610	Vocational	#E76BF3
#E76BF3	24	380	Vocational	#E76BF3
#00B0F6	40	750	School	#00B0F6
#E76BF3	40	660	Vocational	#E76BF3
#A3A500	14	140	NoQual	#A3A500
#F8766D	33	640	BachDeg+	#F8766D
#E76BF3	40	510	Vocational	#E76BF3
#00B0F6	4	30	School	#00B0F6
#F8766D	42	430	BachDeg+	#F8766D
#00B0F6	20	260	School	#00B0F6
#F8766D	128	2440	BachDeg+	#F8766D
#00B0F6	4	340	School	#00B0F6
#E76BF3	46	980	Vocational	#E76BF3
#00B0F6	65	940	School	#00B0F6
#A3A500	40	380	NoQual	#A3A500
#00BF7D	43	760	OthPostSec	#00BF7D
#E76BF3	36	490	Vocational	#E76BF3
#E76BF3	32	950	Vocational	#E76BF3
#00B0F6	32	350	School	#00B0F6
#00BF7D	12	500	OthPostSec	#00BF7D
#F8766D	24	940	BachDeg+	#F8766D
#A3A500	40	1510	NoQual	#A3A500
#E76BF3	16	330	Vocational	#E76BF3
#00B0F6	46	660	School	#00B0F6
#A3A500	35	400	NoQual	#A3A500
#A3A500	32	630	NoQual	#A3A500
#00B0F6	52	720	School	#00B0F6
#F8766D	45	920	BachDeg+	#F8766D
#A3A500	35	550	NoQual	#A3A500
#E76BF3	14	120	Vocational	#E76BF3
#F8766D	40	960	BachDeg+	#F8766D
#E76BF3	32	500	Vocational	#E76BF3
#E76BF3	8	230	Vocational	#E76BF3
#E76BF3	30	490	Vocational	#E76BF3
#E76BF3	32	360	Vocational	#E76BF3
#E76BF3	17	280	Vocational	#E76BF3
#00B0F6	46	630	School	#00B0F6
#E76BF3	40	640	Vocational	#E76BF3
#F8766D	45	710	BachDeg+	#F8766D
#00BF7D	41	620	OthPostSec	#00BF7D
